age,schl,mar,sex,dis,esp,cit,mig,mil,anc,nativity,dear,deye,drem,pincp,esr,fer,race,pubcov
50,20.0,3,1,2,,1,1.0,4.0,4,1,2,2,2.0,3600.0,1.0,,2,0
63,16.0,1,2,1,,1,1.0,4.0,1,1,1,2,2.0,14400.0,6.0,,1,1
22,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,3400.0,1.0,2.0,1,1
15,11.0,5,2,2,1.0,1,1.0,,1,1,2,2,2.0,0.0,,2.0,1,1
42,1.0,3,2,2,,1,3.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,0
20,16.0,5,1,2,,1,3.0,4.0,1,1,2,2,2.0,10000.0,1.0,,1,0
38,16.0,3,2,2,,1,1.0,4.0,1,1,2,2,2.0,21000.0,1.0,2.0,1,1
18,14.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,1,1
15,11.0,5,1,2,7.0,1,1.0,,1,1,2,2,2.0,0.0,,,1,1
34,19.0,1,2,2,,1,1.0,4.0,2,1,2,2,2.0,21600.0,1.0,2.0,1,1
38,19.0,1,1,2,,1,1.0,4.0,2,1,2,2,2.0,0.0,6.0,,1,1
61,19.0,3,1,1,,1,1.0,4.0,1,1,2,1,2.0,16800.0,6.0,,1,1
56,16.0,3,1,2,,1,1.0,3.0,2,1,2,2,2.0,20000.0,1.0,,1,0
22,16.0,5,1,1,,1,1.0,4.0,2,1,2,2,2.0,17800.0,6.0,,1,1
36,20.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,15000.0,1.0,2.0,1,1
52,14.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,3.0,,1,1
45,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,15000.0,1.0,2.0,1,1
26,16.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,3.0,,1,1
48,9.0,1,1,2,,1,1.0,4.0,3,1,2,2,2.0,20000.0,1.0,,1,1
43,17.0,1,1,2,,1,1.0,4.0,1,1,2,2,2.0,15000.0,1.0,,2,1
29,20.0,1,2,1,,1,1.0,4.0,1,1,1,2,2.0,24300.0,1.0,2.0,1,1
37,17.0,1,1,2,,1,1.0,4.0,1,1,2,2,2.0,26300.0,1.0,,1,1
16,12.0,5,1,2,1.0,1,1.0,,1,1,2,2,2.0,1000.0,1.0,,1,1
47,16.0,1,2,1,,1,1.0,4.0,1,1,2,2,1.0,0.0,6.0,2.0,1,1
39,16.0,1,2,2,,1,1.0,4.0,4,1,2,2,2.0,0.0,6.0,2.0,1,1
18,16.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,5500.0,1.0,,1,1
16,13.0,5,2,2,2.0,1,1.0,,4,1,2,2,2.0,0.0,6.0,2.0,1,1
25,21.0,5,2,2,,1,1.0,4.0,2,1,2,2,2.0,0.0,6.0,2.0,1,1
32,18.0,1,2,2,,1,1.0,4.0,4,1,2,2,2.0,0.0,6.0,2.0,1,1
45,16.0,1,1,2,,1,1.0,2.0,4,1,2,2,2.0,25000.0,1.0,,1,1
27,16.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,0.0,6.0,,1,0
54,19.0,3,2,2,,1,1.0,4.0,4,1,2,2,2.0,9000.0,6.0,,1,1
24,17.0,4,2,2,,1,1.0,4.0,1,1,2,2,2.0,9000.0,3.0,2.0,1,0
52,16.0,4,2,2,,3,1.0,4.0,1,1,2,2,2.0,11000.0,1.0,,1,0
28,14.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,2,0
63,19.0,2,2,2,,1,1.0,2.0,2,1,2,2,2.0,2600.0,6.0,,1,1
64,16.0,1,2,2,,1,3.0,4.0,1,1,2,2,2.0,27000.0,6.0,,1,1
58,16.0,3,2,2,,1,1.0,4.0,1,1,2,2,2.0,28000.0,1.0,,2,1
51,16.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,28000.0,1.0,,2,0
36,18.0,1,2,2,,1,3.0,4.0,1,1,2,2,2.0,0.0,3.0,2.0,1,1
53,16.0,3,1,1,,1,1.0,4.0,2,1,2,2,2.0,13200.0,3.0,,1,1
55,21.0,1,1,2,,1,1.0,4.0,1,1,2,2,2.0,22500.0,1.0,,2,1
30,16.0,5,2,2,,1,2.0,4.0,1,1,2,2,2.0,11900.0,6.0,1.0,5,1
37,20.0,4,2,1,,1,3.0,4.0,2,1,2,2,1.0,16600.0,6.0,2.0,1,1
15,12.0,5,2,2,8.0,1,3.0,,2,1,2,2,2.0,0.0,,2.0,1,1
46,21.0,1,2,2,,1,3.0,4.0,1,1,2,2,2.0,4500.0,6.0,2.0,1,1
40,21.0,1,2,2,,1,1.0,4.0,4,1,2,2,2.0,15050.0,1.0,2.0,1,1
17,14.0,5,2,2,1.0,1,1.0,4.0,4,1,2,2,2.0,1800.0,1.0,2.0,1,1
34,12.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,10000.0,6.0,,1,1
59,20.0,1,1,1,,1,1.0,4.0,1,1,2,2,2.0,10700.0,6.0,,1,1
28,16.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,5000.0,1.0,,1,0
49,19.0,3,1,2,,1,1.0,2.0,1,1,2,2,2.0,27000.0,6.0,,1,1
20,20.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,2000.0,1.0,,1,1
33,22.0,1,2,2,,1,1.0,4.0,2,1,2,2,2.0,27000.0,1.0,2.0,1,1
56,12.0,1,2,1,,1,1.0,4.0,1,1,2,2,1.0,300.0,1.0,,2,1
39,19.0,1,1,2,,1,1.0,4.0,1,1,2,2,2.0,25000.0,1.0,,2,1
50,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,17000.0,1.0,2.0,2,1
51,15.0,1,1,2,,1,1.0,4.0,4,1,2,2,2.0,20000.0,1.0,,2,1
24,21.0,1,2,2,,1,3.0,4.0,1,1,2,2,2.0,24000.0,1.0,2.0,1,1
51,1.0,1,2,1,,1,1.0,4.0,1,1,2,2,2.0,17200.0,6.0,,1,1
50,17.0,5,2,1,,1,1.0,4.0,1,1,2,2,1.0,9000.0,6.0,2.0,2,1
55,14.0,3,1,2,,1,1.0,4.0,1,1,2,2,2.0,17200.0,6.0,,1,1
51,19.0,3,2,1,,1,1.0,4.0,1,1,1,2,2.0,0.0,6.0,,1,1
29,16.0,5,1,1,,1,1.0,4.0,4,1,2,1,1.0,8600.0,6.0,,2,1
29,21.0,1,2,2,,1,1.0,4.0,2,1,2,2,2.0,0.0,6.0,2.0,1,1
62,17.0,1,1,1,,1,1.0,2.0,1,1,2,2,2.0,21200.0,6.0,,1,1
50,12.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,15000.0,6.0,2.0,1,1
16,13.0,5,2,2,4.0,1,1.0,,1,1,2,2,2.0,0.0,3.0,2.0,1,1
43,19.0,1,2,1,,1,1.0,4.0,1,1,2,2,2.0,12000.0,6.0,2.0,1,1
22,20.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,1,1
20,16.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,25000.0,1.0,,1,1
17,13.0,5,1,2,8.0,1,1.0,4.0,4,1,2,2,2.0,0.0,6.0,,1,1
16,12.0,5,1,2,8.0,1,1.0,,4,1,2,2,2.0,0.0,6.0,,1,1
61,14.0,1,2,2,,1,1.0,4.0,3,1,2,2,2.0,0.0,6.0,,1,1
41,16.0,3,2,2,,1,3.0,4.0,4,1,2,2,2.0,8400.0,1.0,2.0,1,1
16,13.0,5,2,2,,1,3.0,,4,1,2,2,2.0,0.0,6.0,2.0,1,1
28,20.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,0.0,6.0,,2,1
23,16.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,6000.0,3.0,,2,1
63,17.0,1,2,1,,1,1.0,4.0,2,1,2,2,1.0,8800.0,6.0,,1,1
61,16.0,1,1,2,,1,1.0,4.0,1,1,2,2,2.0,18000.0,6.0,,2,1
16,14.0,5,1,2,1.0,1,1.0,,2,1,2,2,2.0,0.0,6.0,,8,1
64,21.0,1,1,2,,1,1.0,4.0,1,1,2,2,2.0,24000.0,6.0,,1,1
63,17.0,4,1,2,,1,1.0,4.0,4,1,2,2,2.0,22000.0,1.0,,1,1
27,16.0,5,2,2,,1,3.0,4.0,4,1,2,2,2.0,26500.0,1.0,2.0,9,1
26,16.0,1,2,1,,5,1.0,4.0,1,2,2,1,2.0,6000.0,1.0,1.0,8,0
28,16.0,1,1,2,,5,1.0,4.0,1,2,2,2,2.0,16000.0,1.0,,8,0
26,16.0,5,1,2,,5,1.0,4.0,1,2,2,2,2.0,15000.0,1.0,,8,0
45,20.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,8,0
28,20.0,1,1,2,,5,1.0,4.0,1,2,2,2,2.0,10000.0,1.0,,8,0
57,16.0,1,2,2,,1,1.0,4.0,2,1,2,2,2.0,0.0,6.0,,1,1
52,20.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,1,1
40,16.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,800.0,3.0,2.0,1,0
39,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,1
22,16.0,5,2,2,,1,3.0,4.0,4,1,2,2,2.0,21500.0,1.0,1.0,9,1
60,16.0,2,2,2,,1,1.0,4.0,4,1,2,2,2.0,22000.0,1.0,,2,1
40,16.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,25000.0,1.0,,2,1
47,1.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,1
33,16.0,3,1,2,,1,3.0,4.0,4,1,2,2,2.0,22500.0,1.0,,2,0
46,11.0,1,1,1,,1,1.0,4.0,1,1,2,2,1.0,19200.0,6.0,,1,1
46,16.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,9000.0,6.0,2.0,2,1
33,18.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,15000.0,1.0,2.0,1,1
46,22.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,25700.0,1.0,2.0,2,1
22,19.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,1
29,19.0,1,2,2,,1,3.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,1
36,14.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,3.0,,2,0
59,19.0,1,2,1,,1,1.0,4.0,1,1,2,1,2.0,0.0,6.0,,1,0
18,15.0,5,2,2,,1,1.0,4.0,4,1,2,2,2.0,4000.0,1.0,2.0,1,1
49,11.0,3,2,2,,1,1.0,4.0,4,1,2,2,2.0,240.0,6.0,2.0,1,0
44,16.0,3,1,2,,1,1.0,4.0,4,1,2,2,2.0,25000.0,1.0,,2,1
32,18.0,5,2,2,,1,1.0,4.0,2,1,2,2,2.0,0.0,6.0,2.0,1,0
40,16.0,1,2,1,,1,3.0,4.0,1,1,1,2,2.0,18000.0,3.0,2.0,2,1
20,16.0,5,2,2,,1,3.0,4.0,1,1,2,2,2.0,200.0,3.0,2.0,2,1
15,11.0,5,1,1,7.0,1,3.0,,1,1,2,2,1.0,0.0,,,2,1
19,16.0,5,2,2,,1,3.0,4.0,4,1,2,2,2.0,19200.0,1.0,2.0,1,1
20,16.0,5,2,2,,1,3.0,4.0,4,1,2,2,2.0,18000.0,1.0,2.0,1,0
21,16.0,5,1,2,,1,3.0,4.0,4,1,2,2,2.0,24000.0,1.0,,1,1
39,12.0,3,2,2,,1,1.0,4.0,1,1,2,2,2.0,4500.0,6.0,2.0,1,1
23,16.0,5,2,2,,1,3.0,4.0,4,1,2,2,2.0,0.0,3.0,2.0,1,1
45,13.0,3,1,2,,1,1.0,4.0,4,1,2,2,2.0,7200.0,1.0,,1,1
50,11.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,28000.0,1.0,2.0,2,1
16,13.0,5,2,2,1.0,1,1.0,,1,1,2,2,2.0,0.0,3.0,2.0,2,1
16,13.0,5,2,2,,1,1.0,,1,1,2,2,2.0,0.0,3.0,2.0,2,1
35,16.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,20800.0,1.0,,1,1
58,21.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,1,1
51,24.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,3.0,,1,1
17,13.0,5,1,2,1.0,1,1.0,4.0,1,1,2,2,2.0,2200.0,6.0,,1,1
15,11.0,5,1,2,1.0,1,1.0,,1,1,2,2,2.0,0.0,,,1,1
20,16.0,1,2,2,,5,1.0,4.0,1,2,2,2,2.0,1000.0,3.0,1.0,5,0
30,16.0,1,1,2,,5,3.0,4.0,1,2,2,2,2.0,16000.0,1.0,,5,0
57,16.0,3,1,1,,1,1.0,4.0,1,1,2,2,1.0,15400.0,1.0,,1,0
16,12.0,5,1,2,1.0,1,1.0,,1,1,2,2,2.0,0.0,6.0,,1,1
16,13.0,5,1,2,7.0,1,1.0,,4,1,2,2,2.0,0.0,6.0,,1,1
35,19.0,4,2,2,,1,1.0,4.0,2,1,2,2,2.0,16000.0,1.0,2.0,1,0
18,16.0,5,2,2,,1,1.0,4.0,2,1,2,2,2.0,0.0,6.0,2.0,9,1
41,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,1
62,13.0,1,1,2,,1,1.0,4.0,1,1,2,2,2.0,1100.0,6.0,,1,1
16,11.0,5,2,2,4.0,1,1.0,,1,1,2,2,2.0,510.0,6.0,2.0,1,1
44,19.0,1,2,1,,1,1.0,4.0,1,1,1,2,2.0,15600.0,1.0,2.0,1,1
38,16.0,3,2,2,,1,1.0,4.0,4,1,2,2,2.0,25000.0,1.0,2.0,1,1
15,12.0,5,1,2,7.0,1,1.0,,4,1,2,2,2.0,0.0,,,1,1
40,17.0,3,1,2,,1,1.0,4.0,4,1,2,2,2.0,28800.0,1.0,,1,1
46,18.0,1,2,1,,1,1.0,4.0,2,1,2,2,2.0,10600.0,6.0,2.0,1,1
48,18.0,1,1,1,,1,1.0,4.0,1,1,2,1,2.0,14000.0,6.0,,1,0
64,16.0,5,2,1,,1,1.0,4.0,4,1,1,2,2.0,840.0,6.0,,2,1
41,16.0,1,1,2,,1,1.0,4.0,2,1,2,2,2.0,3000.0,6.0,,1,1
35,24.0,1,2,2,,1,1.0,4.0,2,1,2,2,2.0,3800.0,1.0,2.0,1,1
56,16.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,28000.0,1.0,,1,1
59,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,18000.0,1.0,,1,1
54,19.0,1,1,1,,1,1.0,3.0,4,1,2,2,1.0,16800.0,6.0,,1,1
59,13.0,4,2,1,,1,3.0,4.0,1,1,2,2,2.0,7300.0,6.0,,1,1
27,21.0,1,1,2,,1,1.0,4.0,4,1,2,2,2.0,25000.0,1.0,,1,1
46,20.0,1,2,1,,1,1.0,4.0,4,1,2,2,1.0,0.0,6.0,2.0,1,1
23,19.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,20000.0,1.0,,1,0
48,21.0,1,2,1,,1,3.0,4.0,1,1,2,2,2.0,25900.0,2.0,2.0,1,1
53,12.0,1,1,2,,1,1.0,4.0,1,1,2,2,2.0,15000.0,1.0,,2,1
52,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,17200.0,6.0,,2,1
44,19.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,18500.0,6.0,2.0,2,1
23,19.0,5,2,2,,1,3.0,4.0,1,1,2,2,2.0,19000.0,1.0,2.0,2,1
19,19.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,800.0,6.0,2.0,2,1
31,16.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,8200.0,6.0,2.0,2,1
54,16.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,11000.0,3.0,,2,1
50,16.0,3,2,1,,1,1.0,4.0,1,1,2,2,1.0,9000.0,6.0,2.0,1,1
33,16.0,4,2,2,,1,1.0,4.0,1,1,2,2,2.0,2000.0,3.0,2.0,1,0
28,16.0,3,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,1
37,21.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,16000.0,1.0,2.0,1,1
63,14.0,1,2,2,,1,1.0,4.0,4,1,2,2,2.0,9000.0,6.0,,2,1
36,19.0,5,2,2,,1,1.0,4.0,2,1,2,2,2.0,0.0,6.0,2.0,1,1
18,16.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,800.0,1.0,,1,1
35,16.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,24000.0,1.0,,1,1
64,16.0,4,1,1,,1,1.0,4.0,1,1,2,2,2.0,11900.0,6.0,,2,1
60,21.0,5,2,1,,1,1.0,4.0,1,1,2,2,2.0,14400.0,6.0,,2,1
21,13.0,5,1,2,,1,3.0,4.0,1,1,2,2,2.0,0.0,6.0,,2,0
57,17.0,1,1,2,,1,1.0,4.0,4,1,2,2,2.0,20000.0,1.0,,1,1
46,17.0,1,2,1,,1,1.0,4.0,1,1,2,2,1.0,1880.0,6.0,2.0,1,1
19,16.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,1800.0,3.0,,1,1
40,16.0,1,2,2,,1,1.0,4.0,4,1,2,2,2.0,0.0,6.0,2.0,1,1
20,20.0,5,2,2,,1,1.0,4.0,4,1,2,2,2.0,3000.0,3.0,2.0,1,1
58,12.0,3,1,1,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,1,0
51,16.0,5,1,1,,1,1.0,4.0,4,1,1,2,2.0,0.0,6.0,,2,0
20,16.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,15000.0,1.0,,1,1
34,20.0,5,1,1,,2,3.0,4.0,1,1,2,1,1.0,18000.0,1.0,,1,0
36,16.0,5,2,2,,2,3.0,4.0,1,1,2,2,2.0,16000.0,1.0,2.0,1,1
56,16.0,1,2,2,,1,1.0,4.0,3,1,2,2,2.0,6100.0,1.0,,1,1
34,16.0,5,1,1,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,2,1
49,16.0,5,2,1,,1,1.0,4.0,1,1,2,2,2.0,7600.0,6.0,2.0,2,1
21,19.0,5,1,1,,1,1.0,4.0,4,1,2,2,1.0,7000.0,6.0,,1,1
51,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,1,1
29,22.0,5,1,2,,1,1.0,2.0,4,1,2,2,2.0,28000.0,1.0,,1,1
53,15.0,5,1,2,,1,3.0,4.0,1,1,2,2,2.0,1100.0,3.0,,2,0
21,19.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,5000.0,1.0,2.0,2,1
20,15.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,3.0,,2,1
21,16.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,9600.0,1.0,2.0,2,0
49,14.0,3,1,1,,1,1.0,4.0,4,1,2,1,1.0,12000.0,6.0,,1,1
17,14.0,5,2,2,1.0,1,1.0,4.0,1,1,2,2,2.0,3000.0,1.0,2.0,1,1
57,14.0,1,2,1,,1,1.0,4.0,4,1,2,2,1.0,5500.0,6.0,,1,1
62,16.0,1,2,1,,1,1.0,4.0,2,1,2,2,1.0,27800.0,6.0,,2,1
32,18.0,5,1,2,,1,3.0,4.0,4,1,2,2,2.0,20000.0,1.0,,1,0
28,18.0,5,2,2,,1,3.0,4.0,4,1,2,2,2.0,21000.0,1.0,2.0,1,0
52,18.0,3,2,1,,1,1.0,4.0,1,1,2,1,1.0,8000.0,6.0,,1,1
25,11.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,25000.0,1.0,,2,1
54,19.0,5,2,2,,1,1.0,4.0,2,1,2,2,2.0,23010.0,1.0,,1,1
34,20.0,1,2,2,,1,1.0,4.0,3,1,2,2,2.0,29000.0,1.0,2.0,1,1
55,12.0,1,1,1,,1,1.0,2.0,4,1,2,2,1.0,17000.0,6.0,,1,1
27,19.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,23000.0,1.0,,2,1
31,18.0,3,2,2,,1,1.0,4.0,1,1,2,2,2.0,21400.0,1.0,2.0,1,0
63,11.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,10600.0,6.0,,2,1
44,18.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,5200.0,1.0,2.0,1,1
22,19.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,500.0,1.0,2.0,1,1
29,16.0,1,1,2,,1,1.0,4.0,1,1,2,2,2.0,22000.0,1.0,,2,1
16,13.0,5,2,2,1.0,1,1.0,,1,1,2,2,2.0,0.0,6.0,2.0,2,1
26,19.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,18200.0,1.0,2.0,1,1
17,14.0,5,2,2,1.0,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,1
42,9.0,1,1,1,,5,1.0,4.0,1,2,1,2,2.0,21200.0,1.0,,8,0
36,8.0,1,2,1,,5,1.0,4.0,1,2,2,2,2.0,0.0,6.0,2.0,8,0
62,9.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,1,1
26,19.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,13200.0,1.0,2.0,1,1
49,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,25000.0,1.0,2.0,1,1
42,21.0,1,2,2,,1,1.0,4.0,2,1,2,2,2.0,15000.0,2.0,2.0,1,1
59,20.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,20100.0,1.0,,2,1
42,13.0,5,1,1,,1,1.0,4.0,4,1,2,2,2.0,8400.0,6.0,,2,1
52,16.0,3,1,1,,1,1.0,4.0,1,1,2,2,1.0,0.0,6.0,,1,0
19,16.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,4500.0,1.0,,1,1
38,22.0,1,2,2,,1,1.0,4.0,2,1,2,2,2.0,0.0,6.0,2.0,1,1
30,14.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,4500.0,3.0,2.0,2,1
17,13.0,5,1,2,1.0,1,1.0,4.0,4,1,2,2,2.0,20700.0,6.0,,1,1
63,21.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,11800.0,6.0,,1,1
57,16.0,1,1,2,,1,1.0,4.0,1,1,2,2,2.0,20000.0,1.0,,1,1
56,20.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,6000.0,1.0,,1,1
19,16.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,1
46,19.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,20000.0,1.0,2.0,1,1
57,1.0,4,1,2,,1,1.0,4.0,2,1,2,2,2.0,8300.0,6.0,,1,1
46,18.0,4,2,1,,1,1.0,4.0,1,1,2,1,2.0,22800.0,1.0,2.0,2,0
62,22.0,3,2,1,,1,1.0,4.0,2,1,2,2,2.0,23000.0,6.0,,1,1
47,19.0,1,2,1,,1,1.0,4.0,2,1,1,2,2.0,0.0,6.0,2.0,1,1
27,19.0,4,2,2,,1,1.0,4.0,2,1,2,2,2.0,13000.0,1.0,2.0,1,0
30,19.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,1
52,19.0,4,2,2,,1,3.0,4.0,1,1,2,2,2.0,29000.0,1.0,,2,1
52,17.0,1,2,2,,1,1.0,4.0,4,1,2,2,2.0,0.0,6.0,,1,0
27,16.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,27000.0,1.0,,1,1
25,16.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,6000.0,3.0,,1,0
16,14.0,5,2,2,7.0,1,3.0,,1,1,2,2,2.0,0.0,6.0,2.0,2,1
54,19.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,8000.0,1.0,,1,1
19,19.0,5,1,2,,1,1.0,4.0,2,1,2,2,2.0,6000.0,6.0,,1,1
55,15.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,2500.0,3.0,,1,1
53,17.0,3,2,1,,1,3.0,4.0,1,1,2,2,1.0,8590.0,6.0,,2,1
29,10.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,3000.0,3.0,,2,1
40,1.0,1,2,2,,1,1.0,4.0,4,1,2,2,2.0,0.0,6.0,2.0,1,1
18,16.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,0.0,6.0,,1,1
61,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,1,1
46,15.0,1,2,1,,1,1.0,4.0,1,1,2,1,2.0,24000.0,1.0,2.0,1,1
52,18.0,1,1,2,,1,1.0,4.0,1,1,2,2,2.0,2200.0,1.0,,1,1
15,12.0,5,2,2,1.0,1,1.0,,4,1,2,2,2.0,0.0,,2.0,1,1
49,19.0,5,1,1,,1,1.0,4.0,4,1,2,2,2.0,7800.0,6.0,,1,1
19,16.0,5,2,2,,1,1.0,4.0,4,1,2,2,2.0,10000.0,6.0,2.0,1,0
18,16.0,5,2,2,,1,1.0,4.0,2,1,2,2,2.0,1400.0,1.0,2.0,1,1
44,16.0,3,2,1,,1,3.0,4.0,1,1,2,1,1.0,21800.0,6.0,2.0,2,1
62,16.0,1,2,2,,1,1.0,4.0,4,1,2,2,2.0,21300.0,1.0,,1,1
33,19.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,18000.0,1.0,,1,1
62,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,1,1
36,12.0,1,2,2,,1,1.0,4.0,3,1,2,2,2.0,0.0,3.0,2.0,1,1
19,16.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,2000.0,1.0,,1,0
16,14.0,5,2,2,1.0,1,1.0,,1,1,2,2,2.0,0.0,6.0,2.0,1,1
62,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,10400.0,6.0,,1,1
29,20.0,5,1,1,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,1,0
49,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,2.0,1,1
54,19.0,1,2,2,,1,1.0,4.0,4,1,2,2,2.0,20.0,6.0,,1,1
36,10.0,4,2,2,,1,1.0,4.0,2,1,2,2,2.0,7200.0,1.0,2.0,9,0
54,16.0,1,1,1,,1,1.0,2.0,1,1,1,2,1.0,13800.0,6.0,,1,1
47,21.0,1,1,1,,1,1.0,4.0,1,1,1,2,2.0,10000.0,1.0,,1,1
15,12.0,5,1,2,1.0,1,1.0,,1,1,2,2,2.0,0.0,,,1,1
26,16.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,22000.0,1.0,,2,1
53,23.0,1,2,2,,1,1.0,4.0,4,1,2,2,2.0,16000.0,6.0,,1,1
47,1.0,5,1,2,,1,1.0,4.0,4,1,2,2,2.0,0.0,6.0,,2,0
49,17.0,1,2,2,,4,1.0,4.0,2,2,2,2,2.0,0.0,6.0,2.0,9,1
52,18.0,5,2,2,,1,1.0,4.0,1,1,2,2,2.0,15000.0,1.0,,2,1
23,17.0,5,1,2,,1,1.0,4.0,1,1,2,2,2.0,7000.0,1.0,,2,1
59,16.0,3,1,2,,1,1.0,4.0,1,1,2,2,2.0,28000.0,1.0,,2,1
51,16.0,1,2,2,,1,1.0,4.0,1,1,2,2,2.0,0.0,6.0,,1,1
24,21.0,5,1,2,,1,1.0,4.0,2,1,2,2,2.0,11000.0,1.0,,1,1
